Year,publications_count,review_publications_count,Term,general_publication,norm_publications_count,norm_review_publications_count
2000,21,0,Neuroinformatics,130806,16.05430944,0
2001,24,0,Neuroinformatics,138691,17.30465567,0
2002,27,0,Neuroinformatics,146196,18.46835755,0
2003,76,0,Neuroinformatics,154765,49.10671017,0
2004,82,0,Neuroinformatics,160137,51.20615473,0
2005,51,1,Neuroinformatics,170885,29.84463236,0.58518887
2006,59,1,Neuroinformatics,180671,32.65604331,0.553492259
2007,83,0,Neuroinformatics,188551,44.01992034,0
2008,73,0,Neuroinformatics,196269,37.1938513,0
2009,88,1,Neuroinformatics,203017,43.34612372,0.492569588
2010,80,0,Neuroinformatics,216728,36.91262781,0
2011,95,0,Neuroinformatics,232342,40.88800131,0
2012,83,1,Neuroinformatics,241762,34.33128449,0.413629934
2013,108,1,Neuroinformatics,248897,43.39144305,0.401772621
2014,202,1,Neuroinformatics,254553,79.35479055,0.392845498
2015,220,1,Neuroinformatics,259568,84.75621032,0.385255501
2016,197,0,Neuroinformatics,256486,76.80731112,0
2017,188,1,Neuroinformatics,258814,72.63903807,0.386377862
2018,202,0,Neuroinformatics,265322,76.13390522,0
2019,212,2,Neuroinformatics,270751,78.3007265,0.738686099
2020,232,5,Neuroinformatics,276851,83.79958895,1.806025624
2021,289,3,Neuroinformatics,267283,108.1250959,1.12240584
2022,315,2,Neuroinformatics,245193,128.4702255,0.815683971
2013,2,0,crispr cas-9,248897,0.803545242,0
2014,8,0,crispr cas-9,254553,3.142763982,0
2015,4,0,crispr cas-9,259568,1.541022006,0
2016,18,0,crispr cas-9,256486,7.017926904,0
2017,20,0,crispr cas-9,258814,7.727557242,0
2018,36,1,crispr cas-9,265322,13.56841875,0.376900521
2019,45,1,crispr cas-9,270751,16.62043723,0.36934305
2020,42,1,crispr cas-9,276851,15.17061524,0.361205125
2021,49,0,crispr cas-9,267283,18.33262871,0
2022,56,1,crispr cas-9,245193,22.8391512,0.407841986
1951,17,0,Conductive polymers,2981,570.2784301,0
1952,10,0,Conductive polymers,6698,149.298298,0
1953,22,0,Conductive polymers,8102,271.5378919,0
1954,13,0,Conductive polymers,8413,154.5227624,0
1955,19,0,Conductive polymers,9064,209.6204766,0
1956,19,0,Conductive polymers,9465,200.7395668,0
1957,13,0,Conductive polymers,10057,129.2631998,0
1958,17,0,Conductive polymers,9778,173.859685,0
1959,24,0,Conductive polymers,10378,231.2584313,0
1960,19,0,Conductive polymers,11378,166.988926,0
1961,25,0,Conductive polymers,12059,207.3140393,0
1962,23,0,Conductive polymers,8209,280.1802899,0
1963,53,0,Conductive polymers,6379,830.8512306,0
1964,64,0,Conductive polymers,15246,419.782238,0
1965,75,0,Conductive polymers,20298,369.4945315,0
1966,52,0,Conductive polymers,27006,192.5498037,0
1967,84,0,Conductive polymers,32598,257.6845205,0
1968,124,0,Conductive polymers,36388,340.771683,0
1969,135,0,Conductive polymers,39956,337.8716588,0
1970,180,0,Conductive polymers,42052,428.0414725,0
1971,173,0,Conductive polymers,45217,382.5994648,0
1972,183,0,Conductive polymers,48950,373.8508682,0
1973,183,0,Conductive polymers,52179,350.7158052,0
1974,224,0,Conductive polymers,55868,400.9450848,0
1975,274,1,Conductive polymers,56626,483.8766644,1.765973228
1976,219,1,Conductive polymers,56882,385.0075595,1.758025386
1977,207,0,Conductive polymers,57988,356.9704077,0
1978,209,0,Conductive polymers,60713,344.242584,0
1979,182,0,Conductive polymers,64078,284.0288399,0
1980,227,1,Conductive polymers,65542,346.3428031,1.525739221
1981,210,0,Conductive polymers,67283,312.1145014,0
1982,227,0,Conductive polymers,71950,315.4968728,0
1983,287,0,Conductive polymers,75288,381.2028477,0
1984,326,0,Conductive polymers,78182,416.9757745,0
1985,338,2,Conductive polymers,80753,418.5603012,2.476688173
1986,327,3,Conductive polymers,82999,393.9806504,3.61450138
1987,349,2,Conductive polymers,86514,403.4029174,2.31176457
1988,385,4,Conductive polymers,93174,413.2054006,4.293043124
1989,455,2,Conductive polymers,100244,453.8925023,1.995131878
1990,493,5,Conductive polymers,105519,467.2144353,4.738483117
1991,558,2,Conductive polymers,105693,527.9441401,1.892272904
1992,588,6,Conductive polymers,106730,550.9228895,5.621662138
1993,609,5,Conductive polymers,108658,560.4741482,4.601593992
1994,666,6,Conductive polymers,111832,595.5361614,5.365190643
1995,659,3,Conductive polymers,115112,572.4859267,2.606157481
1996,754,6,Conductive polymers,115939,650.3419902,5.1751352
1997,870,5,Conductive polymers,117129,742.7707912,4.26879765
1998,923,5,Conductive polymers,119923,769.6605322,4.169341994
1999,1052,5,Conductive polymers,122451,859.1191579,4.083265959
2000,1269,10,Conductive polymers,130806,970.1389845,7.644909255
2001,1387,10,Conductive polymers,138691,1000.064892,7.210273197
2002,1651,13,Conductive polymers,146196,1129.305863,8.892172152
2003,1752,14,Conductive polymers,154765,1132.038898,9.045972927
2004,2156,14,Conductive polymers,160137,1346.34719,8.742514222
2005,2499,12,Conductive polymers,170885,1462.386985,7.022266436
2006,2900,17,Conductive polymers,180671,1605.127552,9.40936841
2007,3126,18,Conductive polymers,188551,1657.906879,9.546488748
2008,3417,17,Conductive polymers,196269,1740.977944,8.661581809
2009,3931,23,Conductive polymers,203017,1936.29105,11.32910052
2010,4259,20,Conductive polymers,216728,1965.136023,9.228156952
2011,4633,24,Conductive polymers,232342,1994.043264,10.32960033
2012,5045,28,Conductive polymers,241762,2086.763015,11.58163814
2013,5477,39,Conductive polymers,248897,2200.508644,15.66913221
2014,5583,32,Conductive polymers,254553,2193.256414,12.57105593
2015,5978,39,Conductive polymers,259568,2303.057388,15.02496456
2016,6409,38,Conductive polymers,256486,2498.771863,14.81562346
2017,6622,53,Conductive polymers,258814,2558.594203,20.47802669
2018,7266,48,Conductive polymers,265322,2738.559185,18.091225
2019,7998,57,Conductive polymers,270751,2954.00571,21.05255382
2020,8894,65,Conductive polymers,276851,3212.55838,23.47833311
2021,9892,98,Conductive polymers,267283,3700.946188,36.66525742
2022,10934,115,Conductive polymers,245193,4459.344272,46.90182836
1979,1,0,graph neural network,64078,1.560598021,0
1989,1,0,graph neural network,100244,0.997565939,0
1990,3,0,graph neural network,105519,2.84308987,0
1991,4,0,graph neural network,105693,3.784545807,0
1992,2,0,graph neural network,106730,1.873887379,0
1993,4,0,graph neural network,108658,3.681275194,0
1994,5,0,graph neural network,111832,4.470992203,0
1995,9,0,graph neural network,115112,7.818472444,0
1996,13,0,graph neural network,115939,11.21279293,0
1997,9,0,graph neural network,117129,7.683835771,0
1998,6,0,graph neural network,119923,5.003210393,0
1999,9,0,graph neural network,122451,7.349878727,0
2000,10,0,graph neural network,130806,7.644909255,0
2001,16,0,graph neural network,138691,11.53643712,0
2002,10,0,graph neural network,146196,6.840132425,0
2003,12,0,graph neural network,154765,7.75369108,0
2004,30,0,graph neural network,160137,18.73395905,0
2005,30,0,graph neural network,170885,17.55566609,0
2006,35,1,graph neural network,180671,19.37222908,0.553492259
2007,41,0,graph neural network,188551,21.74477993,0
2008,70,0,graph neural network,196269,35.66533686,0
2009,64,0,graph neural network,203017,31.52445362,0
2010,69,0,graph neural network,216728,31.83714149,0
2011,100,0,graph neural network,232342,43.04000138,0
2012,124,0,graph neural network,241762,51.29011176,0
2013,148,0,graph neural network,248897,59.46234788,0
2014,187,0,graph neural network,254553,73.46210809,0
2015,211,0,graph neural network,259568,81.28891081,0
2016,244,2,graph neural network,256486,95.13189804,0.779769656
2017,320,2,graph neural network,258814,123.6409159,0.772755724
2018,368,0,graph neural network,265322,138.6993917,0
2019,482,1,graph neural network,270751,178.0233499,0.36934305
2020,636,0,graph neural network,276851,229.7264594,0
2021,1003,2,graph neural network,267283,375.2576857,0.74827056
2022,1485,3,graph neural network,245193,605.6453488,1.223525957
1951,247,0,Electrothermal-chemical technology,2981,8285.810131,0
1952,306,0,Electrothermal-chemical technology,6698,4568.527919,0
1953,336,0,Electrothermal-chemical technology,8102,4147.124167,0
1954,264,0,Electrothermal-chemical technology,8413,3138.000713,0
1955,232,0,Electrothermal-chemical technology,9064,2559.576346,0
1956,234,0,Electrothermal-chemical technology,9465,2472.266244,0
1957,232,0,Electrothermal-chemical technology,10057,2306.85095,0
1958,283,0,Electrothermal-chemical technology,9778,2894.252403,0
1959,275,0,Electrothermal-chemical technology,10378,2649.836192,0
1960,260,0,Electrothermal-chemical technology,11378,2285.111619,0
1961,331,0,Electrothermal-chemical technology,12059,2744.83788,0
1962,387,0,Electrothermal-chemical technology,8209,4714.337922,0
1963,800,0,Electrothermal-chemical technology,6379,12541.15065,0
1964,1104,0,Electrothermal-chemical technology,15246,7241.243605,0
1965,1365,0,Electrothermal-chemical technology,20298,6724.800473,0
1966,1487,0,Electrothermal-chemical technology,27006,5506.183811,0
1967,2102,0,Electrothermal-chemical technology,32598,6448.248359,0
1968,2566,0,Electrothermal-chemical technology,36388,7051.775311,0
1969,3006,0,Electrothermal-chemical technology,39956,7523.275603,0
1970,2893,0,Electrothermal-chemical technology,42052,6879.577666,0
1971,3324,0,Electrothermal-chemical technology,45217,7351.217462,0
1972,3669,1,Electrothermal-chemical technology,48950,7495.403473,2.042900919
1973,3460,0,Electrothermal-chemical technology,52179,6631.020142,0
1974,3393,0,Electrothermal-chemical technology,55868,6073.244075,0
1975,3073,3,Electrothermal-chemical technology,56626,5426.835729,5.297919684
1976,2826,2,Electrothermal-chemical technology,56882,4968.179741,3.516050772
1977,2982,4,Electrothermal-chemical technology,57988,5142.443264,6.897978892
1978,3107,7,Electrothermal-chemical technology,60713,5117.520136,11.52965592
1979,3235,5,Electrothermal-chemical technology,64078,5048.534598,7.802990106
1980,3324,2,Electrothermal-chemical technology,65542,5071.557169,3.051478441
1981,3108,7,Electrothermal-chemical technology,67283,4619.294621,10.40381671
1982,3429,7,Electrothermal-chemical technology,71950,4765.80959,9.728978457
1983,3603,11,Electrothermal-chemical technology,75288,4785.623207,14.61056211
1984,3676,18,Electrothermal-chemical technology,78182,4701.849531,23.02320227
1985,4095,15,Electrothermal-chemical technology,80753,5071.019033,18.57516129
1986,4233,22,Electrothermal-chemical technology,82999,5100.061447,26.50634345
1987,5211,26,Electrothermal-chemical technology,86514,6023.302587,30.05293941
1988,6401,36,Electrothermal-chemical technology,93174,6869.942259,38.63738811
1989,7330,43,Electrothermal-chemical technology,100244,7312.158334,42.89533538
1990,8460,49,Electrothermal-chemical technology,105519,8017.513434,46.43713454
1991,9002,53,Electrothermal-chemical technology,105693,8517.120339,50.14523195
1992,9583,61,Electrothermal-chemical technology,106730,8978.731378,57.15356507
1993,10689,78,Electrothermal-chemical technology,108658,9837.287636,71.78486628
1994,11465,102,Electrothermal-chemical technology,111832,10251.98512,91.20824093
1995,12241,91,Electrothermal-chemical technology,115112,10633.99124,79.0534436
1996,12830,120,Electrothermal-chemical technology,115939,11066.1641,103.502704
1997,13935,115,Electrothermal-chemical technology,117129,11897.13905,98.18234596
1998,15355,120,Electrothermal-chemical technology,119923,12804.04926,100.0642079
1999,17471,149,Electrothermal-chemical technology,122451,14267.74792,121.6813256
2000,20410,152,Electrothermal-chemical technology,130806,15603.25979,116.2026207
2001,23898,220,Electrothermal-chemical technology,138691,17231.11089,158.6260103
2002,27770,268,Electrothermal-chemical technology,146196,18995.04774,183.315549
2003,30921,273,Electrothermal-chemical technology,154765,19979.32349,176.3964721
2004,34871,297,Electrothermal-chemical technology,160137,21775.72953,185.4661946
2005,40423,308,Electrothermal-chemical technology,170885,23655.08968,180.2381719
2006,44524,358,Electrothermal-chemical technology,180671,24643.68936,198.1502289
2007,48992,397,Electrothermal-chemical technology,188551,25983.42093,210.553113
2008,53903,416,Electrothermal-chemical technology,196269,27463.8379,211.9540019
2009,58437,433,Electrothermal-chemical technology,203017,28784.289,213.2826315
2010,65401,529,Electrothermal-chemical technology,216728,30176.53464,244.0847514
2011,73931,562,Electrothermal-chemical technology,232342,31819.90342,241.8848077
2012,80870,690,Electrothermal-chemical technology,241762,33450.25273,285.4046542
2013,91574,816,Electrothermal-chemical technology,248897,36791.92598,327.8464586
2014,115286,921,Electrothermal-chemical technology,254553,45289.58606,361.8107035
2015,134351,1132,Electrothermal-chemical technology,259568,51759.46188,436.1092276
2016,152216,1294,Electrothermal-chemical technology,256486,59346.70898,504.5109675
2017,166620,1552,Electrothermal-chemical technology,258814,64378.27938,599.658442
2018,191996,1924,Electrothermal-chemical technology,265322,72363.39241,725.1566022
2019,221054,2075,Electrothermal-chemical technology,270751,81644.75847,766.3868277
2020,263644,2614,Electrothermal-chemical technology,276851,95229.56392,944.1901962
2021,304123,3438,Electrothermal-chemical technology,267283,113783.1437,1286.277092
2022,331991,3663,Electrothermal-chemical technology,245193,135399.8687,1493.925194
2023,179308,2042,Electrothermal-chemical technology,110164,162764.6055,1853.600087
1951,63,0,aquaphonic agriculture,2981,2113.38477,0
1952,75,0,aquaphonic agriculture,6698,1119.737235,0
1953,72,0,aquaphonic agriculture,8102,888.6694643,0
1954,133,0,aquaphonic agriculture,8413,1580.886723,0
1955,113,0,aquaphonic agriculture,9064,1246.690203,0
1956,107,0,aquaphonic agriculture,9465,1130.480718,0
1957,108,0,aquaphonic agriculture,10057,1073.87889,0
1958,105,0,aquaphonic agriculture,9778,1073.839231,0
1959,113,0,aquaphonic agriculture,10378,1088.841781,0
1960,133,0,aquaphonic agriculture,11378,1168.922482,0
1961,161,0,aquaphonic agriculture,12059,1335.102413,0
1962,171,0,aquaphonic agriculture,8209,2083.079547,0
1963,220,0,aquaphonic agriculture,6379,3448.816429,0
1964,256,0,aquaphonic agriculture,15246,1679.128952,0
1965,349,0,aquaphonic agriculture,20298,1719.38122,0
1966,403,1,aquaphonic agriculture,27006,1492.260979,3.702880841
1967,439,0,aquaphonic agriculture,32598,1346.708387,0
1968,546,0,aquaphonic agriculture,36388,1500.494669,0
1969,542,0,aquaphonic agriculture,39956,1356.492141,0
1970,583,0,aquaphonic agriculture,42052,1386.378769,0
1971,536,0,aquaphonic agriculture,45217,1185.394874,0
1972,485,0,aquaphonic agriculture,48950,990.8069459,0
1973,466,1,aquaphonic agriculture,52179,893.0795914,1.91647981
1974,428,0,aquaphonic agriculture,55868,766.0915014,0
1975,613,0,aquaphonic agriculture,56626,1082.541589,0
1976,681,2,aquaphonic agriculture,56882,1197.215288,3.516050772
1977,671,0,aquaphonic agriculture,57988,1157.135959,0
1978,688,1,aquaphonic agriculture,60713,1133.200468,1.647093703
1979,796,1,aquaphonic agriculture,64078,1242.236025,1.560598021
1980,764,0,aquaphonic agriculture,65542,1165.664765,0
1981,795,0,aquaphonic agriculture,67283,1181.576327,0
1982,960,1,aquaphonic agriculture,71950,1334.259903,1.389854065
1983,1030,0,aquaphonic agriculture,75288,1368.079906,0
1984,1161,3,aquaphonic agriculture,78182,1484.996547,3.837200379
1985,1254,0,aquaphonic agriculture,80753,1552.883484,0
1986,1256,3,aquaphonic agriculture,82999,1513.271244,3.61450138
1987,2078,4,aquaphonic agriculture,86514,2401.923388,4.62352914
1988,3056,6,aquaphonic agriculture,93174,3279.884946,6.439564685
1989,3210,10,aquaphonic agriculture,100244,3202.186665,9.975659391
1990,3755,14,aquaphonic agriculture,105519,3558.600821,13.26775273
1991,3869,15,aquaphonic agriculture,105693,3660.601932,14.19204678
1992,4064,10,aquaphonic agriculture,106730,3807.739155,9.369436897
1993,4134,10,aquaphonic agriculture,108658,3804.597913,9.203187984
1994,4301,22,aquaphonic agriculture,111832,3845.947493,19.67236569
1995,4269,14,aquaphonic agriculture,115112,3708.562096,12.16206825
1996,4352,26,aquaphonic agriculture,115939,3753.698065,22.42558587
1997,4779,22,aquaphonic agriculture,117129,4080.116794,18.78270966
1998,5076,21,aquaphonic agriculture,119923,4232.715993,17.51123638
1999,5898,27,aquaphonic agriculture,122451,4816.620526,22.04963618
2000,6565,42,aquaphonic agriculture,130806,5018.882926,32.10861887
2001,7850,31,aquaphonic agriculture,138691,5660.06446,22.35184691
2002,8281,31,aquaphonic agriculture,146196,5664.313661,21.20441052
